typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5426.7","false","8","kg","5426.7","false","5426.7","false","5441","false","18931.291","16823.375","18931.291","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","218","ECU","Ecuador","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23613.49","false","8","kg","23613.49","false","23613.49","false","0","false","274268.159","260222.733","274268.159","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","222","SLV","El Salvador","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","489434.99","false","8","kg","489434.99","false","489434.99","false","0","false","2786678.661","2695505.603","2786678.661","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","231","ETH","Ethiopia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3774690","false","8","kg","3774690","false","3774690","false","0","false","17051488.787","16725302.27","17051488.787","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","246","FIN","Finland","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120","false","8","kg","120","false","120","false","792","false","7245.108","6357.354","7245.108","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","637188.48","false","8","kg","637188.48","false","637188.48","false","961857","false","11573044.677","11167791.434","11573044.677","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","262","DJI","Djibouti","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","299512.9","false","8","kg","299512.9","false","299512.9","false","300027.9","false","1473547.258","1415369.97","1473547.258","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4102425.66","false","8","kg","4102425.66","false","4102425.66","false","0","false","35128270.001","34552783.28","35128270.001","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24118.12","false","8","kg","24118.12","false","24118.12","false","0","false","304311.969","296594.227","304311.969","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1910696.73","false","8","kg","1910696.73","false","1910696.73","false","0","false","8481391.949","8242467.066","8481391.949","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","324","GIN","Guinea","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41089","false","8","kg","41089","false","41089","false","41100.3","false","107110.563","102915.047","107110.563","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","340","HND","Honduras","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5737662.4","false","8","kg","5737662.4","false","5737662.4","false","0","false","17860061.467","17236780.863","17860061.467","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","868.96","false","8","kg","868.96","false","868.96","false","0","false","10688.822","10504.313","10688.822","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2638218.9","false","8","kg","2638218.9","false","2638218.9","false","0","false","11490614.468","11328389.272","11490614.468","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3897798.08","false","8","kg","3897798.08","false","3897798.08","false","0","false","26549908.052","25425818.491","26549908.052","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","388","JAM","Jamaica","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1360","false","8","kg","1360","false","1360","false","2860","false","60412.594","55039.525","60412.594","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","395.36","false","8","kg","395.36","false","395.36","false","0","false","7905.973","7724.646","7905.973","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34375","false","8","kg","34375","false","34375","false","40621","false","384226.761","374363.723","384226.761","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1625272","false","8","kg","1625272","false","1625272","false","0","false","10726593.425","10510345.808","10726593.425","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47824.5","false","8","kg","47824.5","false","47824.5","false","0","false","318046.385","308284.781","318046.385","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","422","LBN","Lebanon","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","107999","false","8","kg","107999","false","107999","false","0","false","896257.434","871758.173","896257.434","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","428","LVA","Latvia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","265","false","15353.2","14203.823","15353.2","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","454","MWI","Malawi","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4780.5","false","8","kg","4780.5","false","4780.5","false","0","false","24188.027","23833.436","24188.027","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78178.92","false","8","kg","78178.92","false","78178.92","false","0","false","450026.798","431299.862","450026.798","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1348255.6","false","8","kg","1348255.6","false","1348255.6","false","1330297.5","false","5347981.509","5208035.963","5347981.509","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13948.89","false","8","kg","13948.89","false","13948.89","false","0","false","129148.012","121421.11","129148.012","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","524","NPL","Nepal","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1015","false","8","kg","1015","false","1015","false","1115","false","8638.684","8541.3","8638.684","0","false","true",
"C","A","20180101","2018","52","2018","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162871.99","false","8","kg","162871.99","false","162871.99","false","0","false","2847627.644","2805466.708","2847627.644","0","false","true",
